Média PRECIPITACAO TOTAL, HORARIO (mm);Média PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);Média PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);Média PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);Média RADIACAO GLOBAL (KJ/m2);Média TEMPERATURA DO AR - BULBO SECO, HORARIA (oC);Média TEMPERATURA DO PONTO DE ORVALHO (oC);Média TEMPERATURA MAXIMA NA HORA ANT. (AUT) (oC);Média TEMPERATURA MINIMA NA HORA ANT. (AUT) (oC);Média TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (oC);Média TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (oC);Média UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);Média UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);Média UMIDADE RELATIVA DO AR, HORARIA (%);Média VENTO, DIRECAO HORARIA (gr) (o (gr));Média VENTO, RAJADA MAXIMA (m/s);Média VENTO, VELOCIDADE HORARIA (m/s)
0,1469035532994924;927,4001269035533;927,730431472081;927,1633248730965;1479,955456852792;23,223071065989846;15,450913705583758;23,925913705583756;22,103426395939085;16,2502538071066;14,636802030456852;69,86903553299493;61,53527918781726;64,89086294416244;152,30786802030457;5,246903553299493;2,166751269035533
