Média PRECIPITACAO TOTAL, HORARIO (mm) Total;Média PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB) Total;Média PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB) Total;Média PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB) Total;Média RADIACAO GLOBAL (KJ/m2) Total;Média TEMPERATURA DO AR - BULBO SECO, HORARIA (oC) Total;Média TEMPERATURA DO PONTO DE ORVALHO (oC) Total;Média TEMPERATURA MAXIMA NA HORA ANT. (AUT) (oC) Total;Média TEMPERATURA MINIMA NA HORA ANT. (AUT) (oC) Total;Média TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (oC) Total;Média TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (oC) Total;Média UMIDADE REL. MAX. NA HORA ANT. (AUT) (%) Total;Média UMIDADE REL. MIN. NA HORA ANT. (AUT) (%) Total;Média UMIDADE RELATIVA DO AR, HORARIA (%) Total;Média VENTO, DIRECAO HORARIA (gr) (o (gr)) Total;Média VENTO, RAJADA MAXIMA (m/s) Total;Média VENTO, VELOCIDADE HORARIA (m/s) Total
0,13208477387277195;908,8522083937341;909,161248636041;908,6301006834267;1449,7793538884234;22,089197431142832;14,297572264213775;22,86806148592219;20,924424558176554;15,182654921846515;13,41114931241343;69,85558715477572;61,281529667390586;64,74409163667943;158,6618247297736;5,325190737379171;2,0945592259213526
