Média PRECIPITACAO TOTAL, HORARIO (mm);Média PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);Média PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);Média PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);Média RADIACAO GLOBAL (KJ/m2);Média TEMPERATURA DO AR - BULBO SECO, HORARIA (oC);Média TEMPERATURA DO PONTO DE ORVALHO (oC);Média TEMPERATURA MAXIMA NA HORA ANT. (AUT) (oC);Média TEMPERATURA MINIMA NA HORA ANT. (AUT) (oC);Média TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (oC);Média TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (oC);Média UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);Média UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);Média UMIDADE RELATIVA DO AR, HORARIA (%);Média VENTO, DIRECAO HORARIA (gr) (o (gr));Média VENTO, RAJADA MAXIMA (m/s);Média VENTO, VELOCIDADE HORARIA (m/s)
0,14272320477306627;909,8371617302366;910,1445770296186;909,6070317494142;1438,417046665246;22,22307692307692;14,276603451949713;22,929362880886426;21,134349030470915;15,152461112294906;13,479842318346476;69,81163434903047;61,30129980822502;64,57063711911357;175,02279991476667;4,984615384615386;1,9220754314937138
