Média PRECIPITACAO TOTAL, HORARIO (mm) Total;Média PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB) Total;Média PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB) Total;Média PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB) Total;Média RADIACAO GLOBAL (KJ/m2) Total;Média TEMPERATURA DO AR - BULBO SECO, HORARIA (oC) Total;Média TEMPERATURA DO PONTO DE ORVALHO (oC) Total;Média TEMPERATURA MAXIMA NA HORA ANT. (AUT) (oC) Total;Média TEMPERATURA MINIMA NA HORA ANT. (AUT) (oC) Total;Média UMIDADE RELATIVA DO AR, HORARIA (%) Total;Média VENTO, DIRECAO HORARIA (gr) (o (gr)) Total;Média VENTO, VELOCIDADE HORARIA (m/s) Total
0,16664563197306725;908,5662084928302;908,8523667784013;908,3312585759436;1192,7916849089738;21,70802691778671;14,720840310832477;22,52877555752201;20,632967655414042;67,75710771896505;183,72436354088185;1,8916983716370739
